year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central,FinalColonyCount,LogFinalToStart
2017,Q1,17000.0,17500.0,1600.0,9.0,4700.0,12.6,5.3,0.4,1.1,2.7,1.8,2017-01-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15470.0,-0.09431067947124129
2017,Q2,20000.0,20000.0,870.0,4.0,3000.0,24.3,21.7,15.1,18.5,4.1,0.4,2017-04-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19200.0,-0.040821994520255166
2017,Q3,14500.0,14500.0,1700.0,12.0,640.0,26.4,11.8,0.2,3.0,5.2,0.8,2017-07-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12760.0,-0.12783337150988489
2017,Q4,12500.0,15000.0,2000.0,13.0,1300.0,31.6,19.4,14.6,0.2,1.9,1.9,2017-10-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10875.0,-0.13926206733350766
2018,Q1,13500.0,14500.0,1800.0,12.0,1900.0,29.3,15.5,0.7,2.6,13.5,3.0,2018-01-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11880.0,-0.12783337150988489
2018,Q2,14000.0,14000.0,1300.0,9.0,2400.0,14.3,3.4,0.7,1.6,9.8,2.9,2018-04-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12740.0,-0.09431067947124129
2017,Q1,21000.0,48000.0,2700.0,6.0,1500.0,2.9,,,,0.2,0.3,2017-01-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19740.0,-0.06187540371808753
2017,Q2,30000.0,168000.0,13000.0,8.0,10000.0,8.7,1.4,1.0,6.4,5.0,3.6,2017-04-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27600.0,-0.08338160893905101
2017,Q3,152000.0,159000.0,16500.0,10.0,6000.0,47.4,13.4,5.0,10.1,27.0,2.5,2017-07-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,136800.0,-0.10536051565782628
2017,Q4,111000.0,111000.0,6500.0,6.0,,17.3,0.1,4.1,4.4,7.5,2.7,2017-10-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,104340.0,-0.06187540371808753
2018,Q1,23000.0,29000.0,390.0,1.0,250.0,4.4,0.1,,,0.5,0.1,2018-01-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22770.0,-0.01005033585350145
2018,Q2,10500.0,161000.0,12000.0,7.0,21000.0,53.3,42.2,7.7,4.0,39.4,,2018-04-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9765.0,-0.07257069283483537
2017,Q1,8500.0,8500.0,1600.0,19.0,1500.0,28.6,12.6,0.9,2.4,8.1,7.0,2017-01-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6885.0,-0.21072103131565253
2017,Q2,8500.0,9000.0,1300.0,14.0,2600.0,53.4,25.5,1.0,3.1,10.6,3.9,2017-04-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7310.0,-0.15082288973458366
2017,Q3,10000.0,10000.0,1700.0,17.0,800.0,42.8,22.1,2.1,6.0,5.3,6.9,2017-07-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8300.0,-0.18632957819149348
2017,Q4,8500.0,10500.0,1300.0,12.0,230.0,22.8,18.9,0.2,2.0,7.5,15.3,2017-10-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7480.0,-0.12783337150988489
2018,Q1,10000.0,10000.0,3000.0,30.0,600.0,29.2,20.4,2.3,3.0,13.2,19.7,2018-01-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7000.0,-0.35667494393873245
2018,Q2,8000.0,8000.0,1200.0,15.0,3200.0,30.0,22.9,3.0,3.4,6.2,2.5,2018-04-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6800.0,-0.16251892949777494
2017,Q1,275000.0,340000.0,49000.0,14.0,130000.0,36.2,22.5,2.0,5.1,3.5,3.6,2017-01-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,236500.0,-0.15082288973458366
2017,Q2,345000.0,350000.0,28000.0,8.0,43000.0,28.7,16.8,1.5,12.4,2.8,1.4,2017-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,317400.0,-0.08338160893905101
2017,Q3,104000.0,115000.0,15000.0,13.0,21000.0,33.7,23.0,0.1,24.0,18.3,1.5,2017-07-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90480.0,-0.13926206733350766
2017,Q4,127000.0,285000.0,20000.0,7.0,3200.0,33.9,21.4,7.1,2.9,3.8,5.2,2017-10-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,118109.99999999999,-0.0725706928348355
2018,Q1,205000.0,290000.0,22000.0,8.0,118000.0,21.5,10.1,4.8,0.2,1.7,10.3,2018-01-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,188600.0,-0.08338160893905101
2018,Q2,305000.0,310000.0,31000.0,10.0,100000.0,26.0,17.4,7.9,4.4,8.3,14.3,2018-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,274500.0,-0.10536051565782628
2017,Q1,16000.0,19000.0,2700.0,14.0,3900.0,38.7,,0.1,,2.0,0.3,2017-01-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13760.0,-0.15082288973458366
2017,Q2,21000.0,31000.0,2700.0,9.0,12500.0,36.7,1.3,0.3,0.1,12.6,,2017-04-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19110.0,-0.09431067947124129
2017,Q3,35000.0,35000.0,6500.0,19.0,5500.0,40.5,0.1,0.5,16.7,15.9,9.1,2017-07-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28350.000000000004,-0.21072103131565253
2017,Q4,29000.0,29000.0,2000.0,7.0,480.0,24.3,8.9,11.0,9.2,9.4,19.8,2017-10-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26970.0,-0.07257069283483537
2018,Q1,7500.0,17000.0,620.0,4.0,490.0,18.7,,0.1,,0.1,0.5,2018-01-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7200.0,-0.040821994520255166
2018,Q2,14500.0,26000.0,1700.0,7.0,10000.0,43.5,3.7,2.0,1.7,1.4,1.9,2018-04-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13485.0,-0.07257069283483537
2017,Q1,6500.0,6500.0,440.0,7.0,,6.0,0.7,2.1,0.2,0.9,2.2,2017-01-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6045.0,-0.07257069283483537
2017,Q2,6000.0,8000.0,170.0,2.0,390.0,3.3,0.3,0.3,,0.2,0.5,2017-04-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5880.0,-0.020202707317519466
2017,Q3,7500.0,7500.0,180.0,2.0,520.0,16.8,9.0,4.7,,7.0,0.7,2017-07-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7350.0,-0.020202707317519466
2017,Q4,6500.0,6500.0,470.0,7.0,10.0,96.6,44.5,22.1,55.2,5.7,1.8,2017-10-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6045.0,-0.07257069283483537
2018,Q1,5500.0,5500.0,570.0,10.0,20.0,17.0,1.2,0.3,0.6,2.0,0.8,2018-01-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4950.0,-0.10536051565782628
2018,Q2,5500.0,6500.0,520.0,8.0,2600.0,21.8,1.5,0.7,16.7,1.8,0.1,2018-04-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5060.0,-0.08338160893905101
2017,Q1,8000.0,8000.0,1400.0,18.0,1900.0,21.4,12.8,2.8,3.2,7.4,8.4,2017-01-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6560.000000000001,-0.19845093872383818
2017,Q2,8500.0,9500.0,1000.0,11.0,3100.0,18.7,18.0,0.9,5.0,1.8,4.8,2017-04-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7565.0,-0.11653381625595151
2017,Q3,11500.0,11500.0,1200.0,10.0,430.0,50.3,26.5,1.5,0.5,4.4,1.6,2017-07-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10350.0,-0.10536051565782628
2017,Q4,9500.0,9500.0,1100.0,12.0,300.0,20.9,20.6,1.3,7.5,6.9,3.9,2017-10-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8360.0,-0.12783337150988489
2018,Q1,7000.0,7000.0,2100.0,30.0,540.0,26.0,11.3,0.3,3.9,7.7,16.3,2018-01-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4900.0,-0.35667494393873245
2018,Q2,5000.0,5500.0,490.0,9.0,2400.0,23.0,19.0,3.2,1.2,23.3,1.5,2018-04-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4550.0,-0.09431067947124129
2017,Q1,68000.0,104000.0,9000.0,9.0,8500.0,6.8,0.1,,,8.0,4.4,2017-01-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61880.0,-0.09431067947124129
2017,Q2,75000.0,111000.0,7000.0,6.0,30000.0,21.3,5.0,4.2,7.5,3.6,0.4,2017-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,70500.0,-0.06187540371808753
2017,Q3,82000.0,92000.0,17000.0,18.0,5500.0,23.7,2.7,2.0,1.2,0.7,2.4,2017-07-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,67240.0,-0.19845093872383832
2017,Q4,66000.0,72000.0,4000.0,6.0,2900.0,21.7,6.0,,0.3,0.4,0.2,2017-10-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62040.0,-0.06187540371808753
2018,Q1,44000.0,89000.0,4600.0,5.0,7000.0,8.5,0.9,1.0,1.9,0.4,0.4,2018-01-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41800.0,-0.05129329438755058
2018,Q2,55000.0,122000.0,6500.0,5.0,19000.0,55.9,9.4,7.6,7.6,7.1,0.6,2018-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,52250.0,-0.05129329438755058
2017,Q1,5500.0,8000.0,800.0,10.0,450.0,15.8,1.0,0.2,,11.9,1.3,2017-01-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4950.0,-0.10536051565782628
2017,Q2,7500.0,7500.0,370.0,5.0,4100.0,11.6,1.6,1.8,0.4,3.7,1.6,2017-04-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7125.0,-0.05129329438755058
2017,Q3,9000.0,9000.0,930.0,10.0,440.0,23.2,6.2,1.4,0.6,9.5,3.8,2017-07-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8100.0,-0.10536051565782628
2017,Q4,8500.0,8500.0,1200.0,14.0,70.0,60.1,5.3,2.4,0.1,7.8,3.6,2017-10-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7310.0,-0.15082288973458366
2018,Q1,4700.0,8500.0,2000.0,24.0,330.0,15.0,8.0,2.0,3.4,20.8,4.9,2018-01-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3572.0,-0.2744368457017603
2018,Q2,7000.0,7000.0,490.0,7.0,2100.0,13.8,7.5,0.9,2.9,13.6,7.9,2018-04-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6510.0,-0.07257069283483537
2017,Q1,17000.0,22000.0,4400.0,20.0,450.0,19.0,1.9,1.1,2.0,4.0,10.5,2017-01-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13600.0,-0.2231435513142097
2017,Q2,18000.0,65000.0,4000.0,6.0,13000.0,13.8,1.7,1.7,2.2,3.2,0.3,2017-04-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16920.0,-0.06187540371808753
2017,Q3,74000.0,75000.0,12500.0,17.0,6000.0,61.6,21.0,18.5,21.8,13.0,12.1,2017-07-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,61420.0,-0.18632957819149348
2017,Q4,51000.0,55000.0,8500.0,15.0,530.0,53.1,36.9,33.1,22.8,15.3,15.2,2017-10-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,43350.0,-0.16251892949777494
2018,Q1,21000.0,29000.0,4600.0,16.0,2800.0,14.1,3.7,1.2,1.5,3.6,3.7,2018-01-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17640.0,-0.1743533871447778
2018,Q2,24000.0,50000.0,6000.0,12.0,12500.0,32.8,16.2,17.8,26.6,29.1,0.9,2018-04-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21120.0,-0.12783337150988489
2017,Q1,6500.0,17000.0,3600.0,21.0,1300.0,0.2,,0.2,,0.6,,2017-01-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5135.0,-0.23572233352106983
2017,Q2,15000.0,30000.0,1300.0,4.0,6000.0,34.1,3.5,12.6,2.8,5.7,1.9,2017-04-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,14400.0,-0.040821994520255166
2017,Q3,35000.0,36000.0,5500.0,15.0,3100.0,21.8,1.6,9.3,4.4,5.6,5.2,2017-07-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,29750.0,-0.16251892949777494
2017,Q4,28000.0,29000.0,3500.0,12.0,2500.0,38.0,2.4,8.4,5.9,8.1,0.6,2017-10-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,24640.0,-0.12783337150988489
2018,Q1,5500.0,8000.0,220.0,3.0,70.0,0.9,0.4,0.1,,2.1,1.0,2018-01-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5335.0,-0.030459207484708574
2018,Q2,8500.0,22000.0,2200.0,10.0,3100.0,11.0,0.1,2.4,2.3,2.9,4.2,2018-04-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7650.0,-0.10536051565782628
2018,Q1,7500.0,7500.0,820.0,11.0,1200.0,25.2,27.3,1.3,14.4,9.4,2.1,2018-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6675.0,-0.11653381625595151
2018,Q2,7000.0,8500.0,650.0,8.0,1700.0,77.5,69.4,0.7,14.6,7.8,6.8,2018-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6440.0,-0.08338160893905101
